Eccentricity,Area,IsVirusGood,ReasonVirusFailed,Virus,Temperature,FOV
0.475270820628804,15,0,"Zero Pixels",eid,45,2
0.705147906291829,185,0,">= Max Size",eid,45,2
0.502325984388966,24,1,"N/A",eid,45,2
0.527891701832881,79,0,">= Max Size",eid,45,2
0.419131203196808,22,0,"Zero Pixels",eid,45,2
0.545916249424545,57,0,">= Max Size",eid,45,2
0.8805327011746,16,0,"Eccentricity Big Particle",eid,45,2
0.258109284021837,11,1,"N/A",eid,45,2
0.491217355978626,13,0,"Zero Pixels",eid,45,2
0.455246422072862,212,0,">= Max Size",eid,45,2
0.572757063309269,134,0,">= Max Size",eid,45,2
0.387297173593871,41,0,">= Max Size",eid,45,2
0.857014839411148,126,0,">= Max Size",eid,45,2
0.521423290442183,96,0,">= Max Size",eid,45,2
0.586269107471624,16,1,"N/A",eid,45,2
0.472903607729549,12,1,"N/A",eid,45,2
0.611101527119931,34,0,">= Max Size",eid,45,2
0.196396101212395,14,0,"Zero Pixels",eid,45,2
0.474746308507655,23,0,"Zero Pixels",eid,45,2
0.537779962981453,28,1,"N/A",eid,45,2
0.439753744806047,22,0,"Too Many Regions, First Pass",eid,45,2
0.587407799848354,10,1,"N/A",eid,45,2
0.793823911507566,59,0,">= Max Size",eid,45,2
0.196396101212394,14,0,"Zero Pixels",eid,45,2
0.564046177698202,102,0,">= Max Size",eid,45,2
0.33896709758028,29,1,"N/A",eid,45,2
0.308823582226068,63,0,">= Max Size",eid,45,2
0.37710131122473,79,0,">= Max Size",eid,45,2
0.664408264370915,154,0,">= Max Size",eid,45,2
0.472903607729549,12,1,"N/A",eid,45,2
0.461771079134276,43,0,">= Max Size",eid,45,2
0.364327031615999,22,0,"Zero Pixels",eid,45,2
0.587407799848354,10,1,"N/A",eid,45,2
0.602315029382034,68,0,">= Max Size",eid,45,2
0,12,0,"Zero Pixels",eid,45,2
0.589493069365686,17,0,"Zero Pixels",eid,45,2
0.196396101212395,14,0,"Zero Pixels",eid,45,2
0.873275221557961,41,0,">= Max Size",eid,45,2
0.587407799848354,10,1,"N/A",eid,45,2
0.47839528325838,11,0,"Zero Pixels",eid,45,2
0.354198747380506,31,0,">= Max Size",eid,45,2
0.619389520582882,26,0,"Zero Pixels",eid,45,2
0.491217355978626,13,0,"Zero Pixels",eid,45,2
0.587658319652499,36,0,">= Max Size",eid,45,2
0.394909885191269,18,0,"Zero Pixels",eid,45,2
0.464546387384994,34,0,">= Max Size",eid,45,2
0.543943953038224,98,0,">= Max Size",eid,45,2
0.390174079220713,55,0,">= Max Size",eid,45,2
0.67890716429134,18,1,"N/A",eid,45,2
0.298719064904378,35,0,">= Max Size",eid,45,2
0.517261012886506,50,0,">= Max Size",eid,45,2
0.643521125186087,24,1,"N/A",eid,45,2
0.472903607729549,12,1,"N/A",eid,45,2
0.453265774925046,64,0,">= Max Size",eid,45,2
0.504877971894574,82,0,">= Max Size",eid,45,2
0.521505259270192,27,1,"N/A",eid,45,2
0.561951486949017,16,0,"Zero Pixels",eid,45,2
0.611429250513635,14,0,"Zero Pixels",eid,45,2
0.306750239876866,40,0,">= Max Size",eid,45,2
0.455125979314995,33,0,">= Max Size",eid,45,2
0.403254990651143,13,0,"Zero Pixels",eid,45,2
0.587407799848354,10,1,"N/A",eid,45,2
0.611429250513635,14,0,"Zero Pixels",eid,45,2
0.288647295727437,17,1,"N/A",eid,45,2
0.262285785140958,120,0,">= Max Size",eid,45,2
0.46059529067089,81,0,">= Max Size",eid,45,2
0.436331487243385,67,0,">= Max Size",eid,45,2
0.822900042916907,205,0,">= Max Size",eid,45,2
0.587407799848354,10,0,"Zero Pixels",eid,45,2
0.532961987108789,21,0,"Zero Pixels",eid,45,2
0.409525250827066,62,0,">= Max Size",eid,45,2
0.608867610728526,325,0,">= Max Size",eid,45,2
0.505789614981344,13,0,"Zero Pixels",eid,45,2
0.475270820628804,15,1,"N/A",eid,45,2
0.491217355978626,13,1,"N/A",eid,45,2
0.539508558075776,50,0,">= Max Size",eid,45,2
0.538113752910946,84,0,">= Max Size",eid,45,2
0.125858163044162,23,0,"Zero Pixels",eid,45,2
0.43504511231772,26,1,"N/A",eid,45,2
0.587407799848354,10,1,"N/A",eid,45,2
0.553183038388183,37,0,">= Max Size",eid,45,2
0.724342457709562,11,0,"Zero Pixels",eid,45,2
0.454474516460406,51,0,">= Max Size",eid,45,2
0.327326835353989,16,0,"Zero Pixels",eid,45,2
0.617041406191802,47,0,">= Max Size",eid,45,2
0.313703473872639,40,0,">= Max Size",eid,45,2
0.531287375797957,79,0,">= Max Size",eid,45,2
0.61579362102081,113,0,">= Max Size",eid,45,2
0.472903607729549,12,0,"Zero Pixels",eid,45,2
0.587407799848354,10,1,"N/A",eid,45,2
0.587407799848354,10,1,"N/A",eid,45,2
0.610958500409594,17,0,"Zero Pixels",eid,45,2
0.217249973635085,59,0,">= Max Size",eid,45,2
0.587407799848354,10,0,"Zero Pixels",eid,45,2
0.426347796958612,61,0,">= Max Size",eid,45,2
0.428230182057752,30,0,"Zero Pixels",eid,45,2
0.258109284021837,11,1,"N/A",eid,45,2
0.570423794156919,18,0,"Zero Pixels",eid,45,2
0.421334376823094,68,0,">= Max Size",eid,45,2
0.657535505639407,10,0,"Zero Pixels",eid,45,2
0.561951486949017,16,0,"Zero Pixels",eid,45,2
0.505045945491979,19,1,"N/A",eid,45,2
0.0752487910810543,35,0,">= Max Size",eid,45,2
0.36679200077731,39,0,">= Max Size",eid,45,2
0.398780396977718,10,1,"N/A",eid,45,2
0.349081740642592,132,0,">= Max Size",eid,45,2
0.258109284021837,11,1,"N/A",eid,45,2
0.610958500409594,17,1,"N/A",eid,45,2
0.736981816494079,16,0,"Zero Pixels",eid,45,2
0.549640729296853,18,0,"Zero Pixels",eid,45,2
0.474695049628188,120,0,">= Max Size",eid,45,2
0.625495357507118,27,0,"Zero Pixels",eid,45,2
0.426705406954658,31,0,">= Max Size",eid,45,2
0.196396101212395,14,0,"Zero Pixels",eid,45,2
0.437091067128895,63,0,">= Max Size",eid,45,2
0.596877062107536,31,0,">= Max Size",eid,45,2
0.465043718917539,18,0,"Zero Pixels",eid,45,2
0.745494671581458,41,0,">= Max Size",eid,45,2
0.527970330733624,30,0,"Zero Pixels",eid,45,2
0.288647295727436,17,1,"N/A",eid,45,2
0.461437029264939,14,0,"Zero Pixels",eid,45,2
0.655819973019288,22,0,"Zero Pixels",eid,45,2
0.804016670385852,34,0,">= Max Size",eid,45,2
0.585013897171686,16,0,"Zero Pixels",eid,45,2
0.610958500409594,17,0,"Zero Pixels",eid,45,2
0.472903607729549,12,1,"N/A",eid,45,2
0.640913669632963,102,0,">= Max Size",eid,45,2
0.631643414913896,93,0,">= Max Size",eid,45,2
0.330308824055357,22,0,"Zero Pixels",eid,45,2
0.657535505639407,10,0,"Zero Pixels",eid,45,2
0.468230473974236,23,0,"Zero Pixels",eid,45,2
0.441053086725372,38,0,">= Max Size",eid,45,2
0.561951486949017,16,0,"Edge",eid,45,2
0.844442173359071,30,0,"Edge",eid,45,2
0.859122036523228,13,0,"Edge",eid,45,3
0.646290256729317,14,0,"Zero Pixels",eid,45,3
0.442757928145067,55,0,">= Max Size",eid,45,3
0.532961987108789,21,0,"Zero Pixels",eid,45,3
0.63984296089987,26,0,"Too Many Regions, First Pass",eid,45,3
0.67158978990057,54,0,">= Max Size",eid,45,3
0.419131203196807,22,0,"Zero Pixels",eid,45,3
0.586269107471624,16,0,"Zero Pixels",eid,45,3
0.569237165128525,37,0,">= Max Size",eid,45,3
0.553006545824419,23,0,"Zero Pixels",eid,45,3
0.624895320353377,12,1,"N/A",eid,45,3
0.472903607729549,12,1,"N/A",eid,45,3
0.536273445519354,25,0,"Zero Pixels",eid,45,3
0.417345020030066,57,0,">= Max Size",eid,45,3
0.587407799848354,10,0,"Zero Pixels",eid,45,3
0.68469019539811,11,0,"Zero Pixels",eid,45,3
0,12,0,"Zero Pixels",eid,45,3
0.4618802153517,15,0,"Zero Pixels",eid,45,3
0.46675130765631,28,0,"Zero Pixels",eid,45,3
0.68469019539811,11,1,"N/A",eid,45,3
0.641407602079663,42,0,">= Max Size",eid,45,3
0.661437827766148,12,0,"Zero Pixels",eid,45,3
0.403254990651143,13,0,"Zero Pixels",eid,45,3
0.630739821823696,49,0,">= Max Size",eid,45,3
0.45891926385621,49,0,">= Max Size",eid,45,3
0.400940435068763,27,0,"Too Many Regions, First Pass",eid,45,3
0.490430914305131,11,0,"Too Many Regions, First Pass",eid,45,3
0.505789614981344,13,0,"Zero Pixels",eid,45,3
0.477364885535082,247,0,">= Max Size",eid,45,3
0.220923258408148,43,0,">= Max Size",eid,45,3
0.430876857139622,24,0,"Zero Pixels",eid,45,3
0.420910069604164,32,0,">= Max Size",eid,45,3
0.874509423980686,422,0,">= Max Size",eid,45,3
0.491217355978626,13,0,"Zero Pixels",eid,45,3
0.440510705660959,55,0,">= Max Size",eid,45,3
0.31391569663505,76,0,">= Max Size",eid,45,3
0.671408725943614,23,0,"Zero Pixels",eid,45,3
0.68469019539811,11,1,"N/A",eid,45,3
0.400940435068763,27,0,"Zero Pixels",eid,45,3
0.793989060802954,50,0,">= Max Size",eid,45,3
0.342668098159292,29,1,"N/A",eid,45,3
0.588978598186429,20,0,"Zero Pixels",eid,45,3
0.365876735694372,41,0,">= Max Size",eid,45,3
0.453996167257479,121,0,">= Max Size",eid,45,3
0.47044943345965,55,0,">= Max Size",eid,45,3
0.657535505639407,10,0,"Zero Pixels",eid,45,3
0.475270820628804,15,1,"N/A",eid,45,3
0.405502020088969,27,0,"Zero Pixels",eid,45,3
0.605147156696296,107,0,">= Max Size",eid,45,3
0.307794417593808,109,0,">= Max Size",eid,45,3
0.461437029264939,14,0,"Zero Pixels",eid,45,3
0.505789614981344,13,0,"Zero Pixels",eid,45,3
0,16,1,"N/A",eid,45,3
0.45137029622295,19,0,"Zero Pixels",eid,45,3
0.569782470390655,27,0,"Zero Pixels",eid,45,3
0.881330917446172,12,0,"Too Many Regions, First Pass",eid,45,3
0.461796671408405,24,0,"Zero Pixels",eid,45,3
0.301912449083819,44,0,">= Max Size",eid,45,3
0.555988062559861,371,0,">= Max Size",eid,45,3
0.563761590437253,28,1,"N/A",eid,45,3
0.484147877398387,24,0,"Zero Pixels",eid,45,3
0.734072587979174,206,0,">= Max Size",eid,45,3
0.453936883058951,39,0,">= Max Size",eid,45,3
0.505789614981344,13,1,"N/A",eid,45,3
0.616824337404344,26,0,"Zero Pixels",eid,45,3
0.532961987108789,21,1,"N/A",eid,45,3
0.59225774015139,10,1,"N/A",eid,45,3
0.588978598186429,20,1,"N/A",eid,45,3
0.363243405044259,82,0,">= Max Size",eid,45,3
0.369606498158452,45,0,">= Max Size",eid,45,3
0.574883816179341,86,0,">= Max Size",eid,45,3
0.386186613411008,30,0,"Zero Pixels",eid,45,3
0.431612181700771,38,0,">= Max Size",eid,45,3
0,21,0,"Zero Pixels",eid,45,3
0,13,0,"Zero Pixels",eid,45,3
0.196396101212395,14,0,"Zero Pixels",eid,45,3
0.561951486949017,16,0,"Zero Pixels",eid,45,3
0.430245309818944,94,0,">= Max Size",eid,45,3
0.681741026393494,23,0,"Zero Pixels",eid,45,3
0.367477950098521,41,0,">= Max Size",eid,45,3
0,32,0,">= Max Size",eid,45,3
0.361109177913051,101,0,">= Max Size",eid,45,3
0.760483334196159,60,0,">= Max Size",eid,45,3
0.87392858161763,25,0,"Zero Pixels",eid,45,3
0.725924325520417,37,0,">= Max Size",eid,45,3
0.490430914305131,11,1,"N/A",eid,45,3
0.68469019539811,11,0,"Zero Pixels",eid,45,3
0.467335169397129,27,1,"N/A",eid,45,3
0.66964532594546,14,0,"Zero Pixels",eid,45,3
0.505789614981344,13,1,"N/A",eid,45,3
0.652071200401997,14,0,"Too Many Regions, First Pass",eid,45,3
0.537216474548994,15,0,"Zero Pixels",eid,45,3
0.542809854706233,28,0,"Zero Pixels",eid,45,3
0.254040613535555,38,0,">= Max Size",eid,45,3
0.780393481489658,19,0,"Zero Pixels",eid,45,3
0.496813486260424,33,0,">= Max Size",eid,45,3
0.387298334620742,18,1,"N/A",eid,45,3
0.512902241430368,20,1,"N/A",eid,45,3
0.720150693450055,16,0,"Edge",eid,45,3
0.47839528325838,11,0,"Zero Pixels",eid,45,3
0.585013897171686,16,0,"Zero Pixels",eid,45,3
0.196396101212394,14,0,"Zero Pixels",eid,45,3
0.587407799848354,10,0,"Zero Pixels",eid,45,3
0.505789614981344,13,0,"Zero Pixels",eid,45,3
0.520706115446056,33,0,">= Max Size",eid,45,3
0.610958500409594,17,0,"Zero Pixels",eid,45,3
0.537216474548994,15,0,"Zero Pixels",eid,45,3
0.535029351255804,14,0,"Zero Pixels",eid,45,3
0.587407799848354,10,1,"N/A",eid,45,3
0.491217355978626,13,0,"Too Many Regions, First Pass",eid,45,3
0.505789614981344,13,0,"Zero Pixels",eid,45,3
0.639898725381065,103,0,">= Max Size",eid,45,3
0.171951469003052,32,0,">= Max Size",eid,45,3
0.31528214680819,24,0,"Zero Pixels",eid,45,3
0.258109284021837,11,0,"Zero Pixels",eid,45,3
0.663721033237193,13,0,"Zero Pixels",eid,45,3
0.375560016507932,148,0,">= Max Size",eid,45,3
0.505789614981344,13,1,"N/A",eid,45,3
0.520952841640194,35,0,">= Max Size",eid,45,3
0.481579945295032,24,0,"Zero Pixels",eid,45,3
0.573185257832411,18,0,"Zero Pixels",eid,45,3
0.112770754074127,122,0,">= Max Size",eid,45,3
0.47839528325838,11,0,"Zero Pixels",eid,45,3
0.182447530123777,14,1,"N/A",eid,45,3
0.260616963177954,65,0,">= Max Size",eid,45,3
0.268543077764787,20,0,"Zero Pixels",eid,45,3
0.764470787156438,10,1,"N/A",eid,45,3
0.431523906272243,38,0,">= Max Size",eid,45,3
0.431357116478448,42,0,">= Max Size",eid,45,3
0.505045945491979,19,0,"Zero Pixels",eid,45,3
0.146434048410333,26,0,"Zero Pixels",eid,45,3
0.433531869798328,26,0,"Zero Pixels",eid,45,3
0.476105876831302,18,1,"N/A",eid,45,3
0.21022873358436,62,0,">= Max Size",eid,45,3
0.534559009742841,39,0,">= Max Size",eid,45,3
0.461880215351701,15,0,"Zero Pixels",eid,45,3
0.615874863629756,181,0,">= Max Size",eid,45,3
0.833248818430758,33,0,">= Max Size",eid,45,3
0.314775852228833,31,0,">= Max Size",eid,45,3
0.345970481737426,37,0,">= Max Size",eid,45,3
0.587407799848354,10,0,"Zero Pixels",eid,45,3
0,12,1,"N/A",eid,45,3
0.419131203196807,22,0,"Zero Pixels",eid,45,3
0.587407799848354,10,1,"N/A",eid,45,3
0.88729900332248,96,0,">= Max Size",eid,45,3
0.309551034794559,31,0,">= Max Size",eid,45,3
0.419131203196807,22,0,"Zero Pixels",eid,45,3
0.505789614981344,13,0,"Zero Pixels",eid,45,3
0.676621836142274,15,0,"Zero Pixels",eid,45,3
0.419131203196807,22,1,"N/A",eid,45,3
0.68469019539811,11,1,"N/A",eid,45,3
0.625162953246884,12,0,"Zero Pixels",eid,45,3
0.56337681461206,27,0,"Zero Pixels",eid,45,3
0.508644361881473,19,1,"N/A",eid,45,3
0.568550551971267,177,0,">= Max Size",eid,45,3
0.613007954286881,29,0,"Zero Pixels",eid,45,3
0.587407799848354,10,1,"N/A",eid,45,3
0.279999176224333,58,0,">= Max Size",eid,45,3
0.657535505639407,10,1,"N/A",eid,45,3
0.573185257832411,18,1,"N/A",eid,45,3
0.354198747380507,31,0,">= Max Size",eid,45,3
0.592306302930498,23,0,"Zero Pixels",eid,45,3
0.409513325049328,84,0,">= Max Size",eid,45,3
0.196396101212394,14,0,"Zero Pixels",eid,45,3
0,12,1,"N/A",eid,45,3
0.420197661152245,20,0,"Edge",eid,45,3
0.736981816494079,16,0,"Zero Pixels",eid,45,3
0.513943389757348,33,0,">= Max Size",eid,45,3
0.608231229566504,37,0,">= Max Size",eid,45,3
0.508644361881473,19,0,"Zero Pixels",eid,45,3
0.363279015777234,27,0,"Zero Pixels",eid,45,3
0.196396101212394,14,0,"Zero Pixels",eid,45,3
0.399292098268065,38,0,">= Max Size",eid,45,3
0.258109284021837,11,1,"N/A",eid,45,3
0.478231469103126,33,0,">= Max Size",eid,45,3
0.620222978686847,34,0,">= Max Size",eid,45,3
0.850212483219781,48,0,">= Max Size",eid,45,3
0.587407799848354,10,0,"Zero Pixels",eid,45,3
0.472903607729549,12,1,"N/A",eid,45,3
0.92674239288146,10,0,"Too Many Regions, First Pass",eid,45,3
0.376637289771029,28,0,"Zero Pixels",eid,45,3
0.625162953246884,12,1,"N/A",eid,45,3
0.683863021608074,20,0,"Zero Pixels",eid,45,3
0.61604857174289,27,0,"Zero Pixels",eid,45,3
0.471616793386986,40,0,">= Max Size",eid,45,3
0.50035802657192,81,0,">= Max Size",eid,45,3
0.353823129087682,21,0,"Zero Pixels",eid,45,3
0.472903607729549,12,0,"Zero Pixels",eid,45,3
0.82977381867828,32,0,">= Max Size",eid,45,3
0,12,1,"N/A",eid,45,3
0.440419188168096,134,0,">= Max Size",eid,45,3
0.611429250513636,14,0,"Zero Pixels",eid,45,3
0.758678273482292,111,0,">= Max Size",eid,45,3
0.623106754472546,127,0,">= Max Size",eid,45,3
0.541926403742549,25,0,"Zero Pixels",eid,45,3
0.81223755062805,187,0,">= Max Size",eid,45,3
0.290264467081176,38,0,">= Max Size",eid,45,3
0.47839528325838,11,1,"N/A",eid,45,3
0.558396904068725,35,0,">= Max Size",eid,45,3
0.267774403425058,32,0,">= Max Size",eid,45,3
0.471362556619427,17,0,"Zero Pixels",eid,45,3
0.260867930162557,51,0,">= Max Size",eid,45,3
0.338515305384659,99,0,">= Max Size",eid,45,3
0.685729798535912,24,0,"Zero Pixels",eid,45,3
0.840141755484972,80,0,">= Max Size",eid,45,3
0.561951486949017,16,0,"Zero Pixels",eid,45,3
0.716672830301582,17,0,"Zero Pixels",eid,45,3
0.571051554197848,12,1,"N/A",eid,45,3
0.412331862495024,104,0,">= Max Size",eid,45,3
0.377114813712935,39,0,">= Max Size",eid,45,3
0.587407799848354,10,1,"N/A",eid,45,3
0.495098309090464,107,0,">= Max Size",eid,45,3
0.587407799848354,10,1,"N/A",eid,45,3
0.552688493763002,103,0,">= Max Size",eid,45,3
0.478516981373617,19,0,"Zero Pixels",eid,45,3
0.4618802153517,15,0,"Zero Pixels",eid,45,3
0.825584125272449,11,1,"N/A",eid,45,3
0.674886153855527,132,0,">= Max Size",eid,45,3
0.275073097355346,57,0,">= Max Size",eid,45,3
0.485935006345458,28,0,"Zero Pixels",eid,45,3
0.508644361881473,19,0,"Zero Pixels",eid,45,3
0.713132313428177,25,0,"Eccentricity Big Particle",eid,45,3
0.820305782789567,113,0,">= Max Size",eid,45,3
0.528365799606293,57,0,">= Max Size",eid,45,3
0.621079503495406,39,0,">= Max Size",eid,45,3
0.525784655500199,74,0,">= Max Size",eid,45,3
0.625162953246884,12,1,"N/A",eid,45,3
0.196396101212394,14,0,"Zero Pixels",eid,45,3
0.528105431402649,36,0,">= Max Size",eid,45,3
0.621496671682764,95,0,">= Max Size",eid,45,3
0.589000752092581,86,0,">= Max Size",eid,45,3
0.491217355978626,13,0,"Zero Pixels",eid,45,3
0.822814623686854,27,0,"Eccentricity Big Particle",eid,45,3
0.855399439335378,47,0,">= Max Size",eid,45,3
0.472903607729549,12,1,"N/A",eid,45,3
0.490183908518284,52,0,">= Max Size",eid,45,3
0.561951486949017,16,0,"Zero Pixels",eid,45,3
0.358997173504605,36,0,">= Max Size",eid,45,3
0.919100852796792,64,0,">= Max Size",eid,45,3
0.461880215351701,15,0,"Zero Pixels",eid,45,3
0.472903607729549,12,1,"N/A",eid,45,3
0.587407799848354,10,1,"N/A",eid,45,3
0.595991888757359,38,0,">= Max Size",eid,45,3
0.618031551137044,484,0,">= Max Size",eid,45,3
0.830514682087199,128,0,">= Max Size",eid,45,3
0.268543077764787,20,0,"Zero Pixels",eid,45,3
0.497568672433569,30,0,"Zero Pixels",eid,45,3
0.605264042594951,77,0,">= Max Size",eid,45,3
0.630956042426315,33,0,">= Max Size",eid,45,3
0.383367135936172,33,0,">= Max Size",eid,45,3
0.416229295340574,94,0,">= Max Size",eid,45,3
0.47839528325838,11,1,"N/A",eid,45,3
0.311321582059466,42,0,">= Max Size",eid,45,3
0.646290256729318,14,0,"Zero Pixels",eid,45,3
0.68469019539811,11,1,"N/A",eid,45,3
0.574717566567462,24,0,"Zero Pixels",eid,45,3
0.709327579805491,81,0,">= Max Size",eid,45,3
0.442530761050176,310,0,">= Max Size",eid,45,3
0.491708456465478,70,0,">= Max Size",eid,45,3
0.218967693158184,46,0,">= Max Size",eid,45,3
0.258109284021837,11,1,"N/A",eid,45,3
0.196396101212394,14,0,"Zero Pixels",eid,45,3
0.610958500409594,17,1,"N/A",eid,45,3
0.778150526997702,11,0,"Too Many Regions, First Pass",eid,45,3
0.385183370362389,82,0,">= Max Size",eid,45,3
0.68469019539811,11,1,"N/A",eid,45,3
0.532961987108789,21,0,"Zero Pixels",eid,45,3
0.652779308177709,16,1,"N/A",eid,45,3
0.526222327439211,59,0,">= Max Size",eid,45,3
0.668139199264774,14,0,"Zero Pixels",eid,45,3
0.250788568808703,38,0,">= Max Size",eid,45,3
0.611429250513635,14,0,"Zero Pixels",eid,45,3
0.704883064526514,43,0,">= Max Size",eid,45,3
0.472903607729549,12,1,"N/A",eid,45,3
0.419131203196808,22,0,"Zero Pixels",eid,45,3
0.783286273162369,82,0,">= Max Size",eid,45,3
0.428191801454592,52,0,">= Max Size",eid,45,3
0.573832836727208,62,0,">= Max Size",eid,45,3
0.401066371717939,41,0,">= Max Size",eid,45,3
0.336163207369247,21,0,"Zero Pixels",eid,45,3
0.552504680192389,79,0,">= Max Size",eid,45,3
0.695894647535026,15,0,"Zero Pixels",eid,45,3
0.505789614981344,13,0,"Zero Pixels",eid,45,3
0.61114692571582,123,0,">= Max Size",eid,45,3
0.475270820628804,15,0,"Zero Pixels",eid,45,3
0.325954815049155,31,0,">= Max Size",eid,45,3
0.515396958087136,27,0,"Zero Pixels",eid,45,3
0.475270820628804,15,0,"Zero Pixels",eid,45,3
0.356291244155884,62,0,">= Max Size",eid,45,3
0.310763998912015,94,0,">= Max Size",eid,45,3
0.34478747396387,67,0,">= Max Size",eid,45,3
0.646290256729318,14,0,"Zero Pixels",eid,45,3
0.696688811198834,21,0,"Zero Pixels",eid,45,3
0.508644361881473,19,1,"N/A",eid,45,3
0.656173970533036,125,0,">= Max Size",eid,45,3
0.666644348776692,26,0,"Zero Pixels",eid,45,3
0.717299122057223,15,0,"Eccentricity Big Particle",eid,45,3
0.292723482442476,197,0,">= Max Size",eid,45,3
0.484122918275927,14,0,"Zero Pixels",eid,45,3
0.610958500409594,17,1,"N/A",eid,45,3
0.4618802153517,15,1,"N/A",eid,45,3
0.677843699693953,118,0,">= Max Size",eid,45,3
0.403254990651143,13,0,"Zero Pixels",eid,45,3
0.569771476769756,3036,0,">= Max Size",eid,45,3
0.587407799848354,10,1,"N/A",eid,45,3
0.594987798573734,30,0,"Zero Pixels",eid,45,3
0.454863878963912,25,0,"Zero Pixels",eid,45,3
0.552251561790125,71,0,">= Max Size",eid,45,3
0.818181818181818,16,0,"Zero Pixels",eid,45,3
0.898653384762689,87,0,">= Max Size",eid,45,3
0.601766692500692,25,1,"N/A",eid,45,3
0.931599263934544,38,0,">= Max Size",eid,45,3
0.630126037812604,10,0,"Zero Pixels",eid,45,3
0.277851264586706,182,0,">= Max Size",eid,45,3
0.410745392097432,95,0,">= Max Size",eid,45,3
0,12,1,"N/A",eid,45,3
0.343996609134266,86,0,">= Max Size",eid,45,3
0.577322721329345,87,0,">= Max Size",eid,45,3
0,12,1,"N/A",eid,45,3
0.546008025656976,73,0,">= Max Size",eid,45,3
0.432306602169015,59,0,">= Max Size",eid,45,3
0.360226789215785,76,0,">= Max Size",eid,45,3
0.561951486949017,16,0,"Zero Pixels",eid,45,3
0.91963932588787,103,0,">= Max Size",eid,45,3
0.258109284021837,11,1,"N/A",eid,45,3
0.595359820636379,51,0,">= Max Size",eid,45,3
0.910644926615307,81,0,">= Max Size",eid,45,3
0.383661650001981,20,0,"Zero Pixels",eid,45,3
0.362923414270651,48,0,">= Max Size",eid,45,3
0.505789614981344,13,0,"Zero Pixels",eid,45,3
0.573185257832411,18,1,"N/A",eid,45,3
0.590989841397106,60,0,">= Max Size",eid,45,3
0.561818236798861,80,0,">= Max Size",eid,45,3
0.587407799848354,10,1,"N/A",eid,45,3
0.517703780101602,38,0,">= Max Size",eid,45,3
0.472903607729549,12,1,"N/A",eid,45,3
0.505789614981344,13,0,"Zero Pixels",eid,45,3
0.765517542255263,206,0,">= Max Size",eid,45,3
0.80124267716002,124,0,">= Max Size",eid,45,3
0.856853573790582,131,0,">= Max Size",eid,45,3
0.657535505639407,10,0,"Zero Pixels",eid,45,3
0.4618802153517,15,0,"Zero Pixels",eid,45,3
0.625162953246884,12,0,"Zero Pixels",eid,45,3
0.348490463624492,89,0,">= Max Size",eid,45,3
0.625162953246884,12,1,"N/A",eid,45,3
0.545776148667618,46,0,">= Max Size",eid,45,3
0.486004041703122,574,0,">= Max Size",eid,45,3
0.408013540381805,80,0,">= Max Size",eid,45,3
0.637455596170072,75,0,">= Max Size",eid,45,3
0.553981964717184,34,0,">= Max Size",eid,45,3
0.70306748843962,68,0,">= Max Size",eid,45,3
0.395615026718155,21,0,"Zero Pixels",eid,45,3
0.716043163342085,126,0,">= Max Size",eid,45,3
0.764418460191925,13,0,"Zero Pixels",eid,45,3
0.803551679790004,19,0,"Zero Pixels",eid,45,3
0.472094447612255,35,0,">= Max Size",eid,45,3
0.475391652667664,38,0,">= Max Size",eid,45,3
0.383661650001981,20,0,"Zero Pixels",eid,45,3
0.728363410095012,27,0,"Zero Pixels",eid,45,3
0.268741924943285,30,0,"Zero Pixels",eid,45,3
0.45508348848318,38,0,">= Max Size",eid,45,3
0.433109171358788,67,0,">= Max Size",eid,45,3
0.7731869956625,23,0,"Zero Pixels",eid,45,3
0.566269957740536,73,0,">= Max Size",eid,45,3
0.77786865903397,35,0,">= Max Size",eid,45,3
0.505789614981344,13,1,"N/A",eid,45,3
0.606265785261402,18,0,"Zero Pixels",eid,45,3
0.784173703358366,176,0,">= Max Size",eid,45,3
0,21,0,"Zero Pixels",eid,45,3
0.411906381533511,38,0,">= Max Size",eid,45,3
0.787805477720061,156,0,">= Max Size",eid,45,3
0.419614694523231,28,0,"Zero Pixels",eid,45,3
0.298940835861404,153,0,">= Max Size",eid,45,3
0.494461135279209,16,0,"Zero Pixels",eid,45,3
0.47839528325838,11,0,"Zero Pixels",eid,45,3
0.427710463013394,54,0,">= Max Size",eid,45,3
0.364919698210102,73,0,">= Max Size",eid,45,3
0,12,1,"N/A",eid,45,3
0.505789614981344,13,1,"N/A",eid,45,3
0.278727588181828,156,0,">= Max Size",eid,45,3
0.254067451227278,57,0,">= Max Size",eid,45,3
0.587407799848354,10,1,"N/A",eid,45,3
0.632983080859772,16,1,"N/A",eid,45,3
0.659198658791228,15,0,"Zero Pixels",eid,45,3
0.718556260346123,30,0,"Zero Pixels",eid,45,3
0.412841767060039,24,0,"Zero Pixels",eid,45,3
0.349757283651857,63,0,">= Max Size",eid,45,3
0.68469019539811,11,1,"N/A",eid,45,3
0.4618802153517,15,1,"N/A",eid,45,3
0.505789614981344,13,0,"Zero Pixels",eid,45,3
0.235735484430574,55,0,">= Max Size",eid,45,3
0.292391188703999,27,0,"Zero Pixels",eid,45,3
0.37996932269836,34,0,">= Max Size",eid,45,3
0.735102578649526,54,0,">= Max Size",eid,45,3
0.746937180692163,36,0,">= Max Size",eid,45,3
0.419190771280886,156,0,">= Max Size",eid,45,3
